taxonKey;scientificName;acceptedTaxonKey;acceptedScientificName;numberOfOccurrences;taxonRank;taxonomicStatus;kingdom;kingdomKey;phylum;phylumKey;class;classKey;order;orderKey;family;familyKey;genus;genusKey;species;speciesKey;iucnRedListCategory
2482947;Myiopagis viridicata (Vieillot, 1817);2482947;Myiopagis viridicata (Vieillot, 1817);60381;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Myiopagis;2482944;Myiopagis viridicata;2482947;LC
2484614;Vidua funerea (Tarragon, 1847);2484614;Vidua funerea (Tarragon, 1847);1859;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Viduidae;5295;Vidua;2484612;Vidua funerea;2484614;LC
2488315;Chlorophonia cyanea (Thunberg, 1822);2488315;Chlorophonia cyanea (Thunberg, 1822);27050;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Chlorophonia;2488311;Chlorophonia cyanea;2488315;LC
2488633;Thraupis glaucocolpa Cabanis, 1851;2488633;Thraupis glaucocolpa Cabanis, 1851;12471;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Thraupis;2488600;Thraupis glaucocolpa;2488633;LC
2488710;Chlorospingus flavopectus (Lafresnaye, 1840);2488710;Chlorospingus flavopectus (Lafresnaye, 1840);126994;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Passerellidae;9410667;Chlorospingus;2488700;Chlorospingus flavopectus;2488710;LC
2488953;Oriolus traillii (Vigors, 1832);2488953;Oriolus traillii (Vigors, 1832);34386;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Oriolidae;5708;Oriolus;2488947;Oriolus traillii;2488953;LC
2490785;Turdus bewsheri E.Newton, 1877;2490785;Turdus bewsheri E.Newton, 1877;117;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Turdidae;5290;Turdus;2490714;Turdus bewsheri;2490785;NT
2491356;Sporophila corvina (P.L.Sclater, 1860);2491356;Sporophila corvina (P.L.Sclater, 1860);216231;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Sporophila;2491308;Sporophila corvina;2491356;LC
2492658;Melaenornis annamarulae Forbes-Watson, 1970;2492658;Melaenornis annamarulae Forbes-Watson, 1970;133;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Melaenornis;2492655;Melaenornis annamarulae;2492658;VU
2493742;Oreostruthus fuliginosus (De Vis, 1897);2493742;Oreostruthus fuliginosus (De Vis, 1897);449;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Estrildidae;5709;Oreostruthus;2493741;Oreostruthus fuliginosus;2493742;LC
2497137;Batrachostomus javensis (Horsfield, 1821);2497137;Batrachostomus javensis (Horsfield, 1821);399;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Caprimulgiformes;8510645;Podargidae;9337;Batrachostomus;2497124;Batrachostomus javensis;2497137;LC
5227984;Lophura swinhoii (Gould, 1863);5227984;Lophura swinhoii (Gould, 1863);6184;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Phasianidae;9331;Lophura;2473973;Lophura swinhoii;5227984;NT
5228220;Gallinula tenebrosa Gould, 1846;5228220;Gallinula tenebrosa Gould, 1846;291575;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Gruiformes;1493;Rallidae;9342;Gallinula;7918617;Gallinula tenebrosa;5228220;LC
5228270;Bucco tamatia J.F.Gmelin, 1788;5228270;Bucco tamatia J.F.Gmelin, 1788;3259;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Bucconidae;5703;Bucco;7237085;Bucco tamatia;5228270;LC
5228949;Celeus obrieni Short, 1973;5228949;Celeus obrieni Short, 1973;417;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Celeus;2478432;Celeus obrieni;5228949;VU
5229035;Psittacula caniceps (Blyth, 1846);5229035;Psittacula caniceps (Blyth, 1846);319;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Psittacula;2479192;Psittacula caniceps;5229035;NT
5229775;Polystictus pectoralis (Vieillot, 1817);5229775;Polystictus pectoralis (Vieillot, 1817);2932;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Polystictus;2483922;Polystictus pectoralis;5229775;NT
5229915;Icterus icterus (Linnaeus, 1766);5229915;Icterus icterus (Linnaeus, 1766);43312;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Icteridae;6176;Icterus;2484282;Icterus icterus;5229915;LC
5739357;Iduna rama (Sykes, 1832);5739357;Iduna rama (Sykes, 1832);21501;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Acrocephalidae;6101019;Iduna;3241698;Iduna rama;5739357;LC
5789278;Onychoprion lunatus (Peale, 1848);5789278;Onychoprion lunatus (Peale, 1848);1159;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Laridae;9316;Onychoprion;3241980;Onychoprion lunatus;5789278;LC
5844053;Micropternus brachyurus (Vieillot, 1818);5844053;Micropternus brachyurus (Vieillot, 1818);35158;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Micropternus;4849441;Micropternus brachyurus;5844053;LC
5959170;Pachycephala homeyeri (W.Blasius, 1890);5959170;Pachycephala homeyeri (W.Blasius, 1890);530;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pachycephalidae;3241790;Pachycephala;5959160;Pachycephala homeyeri;5959170;LC
6101060;Tolmomyias flavotectus (Hartert & Ejo, 1902);6174946;Tolmomyias assimilis flavotectus (Hartert, 1902);14163;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Tolmomyias;2482872;Tolmomyias assimilis;2482899;LC
7489783;Machlolophus nuchalis (Jerdon, 1845);2487925;Parus nuchalis Jerdon, 1845;1427;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Paridae;9327;Parus;2487923;Parus nuchalis;2487925;VU
8871465;Alopecoenas beccarii (Salvadori, 1876);10674903;Pampusana beccarii (Salvadori, 1876);423;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Pampusana;4852466;Pampusana beccarii;10674903;LC
9088491;Dryobates nuttallii (Gambel, 1843);9088491;Dryobates nuttallii (Gambel, 1843);878852;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Dryobates;8399994;Dryobates nuttallii;9088491;LC
9508522;Myrmelastes caurensis (Hellmayr, 1906);7341323;Schistocichla caurensis (Hellmayr, 1906);46;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Schistocichla;7341322;Schistocichla caurensis;7341323;LC
9570633;Myrmelastes rufifacies (Hellmayr, 1929);5788637;Schistocichla rufifacies Hellmayr, 1929;692;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Schistocichla;7341322;Schistocichla rufifacies;5788637;LC
9752149;Phasianus colchicus Linnaeus, 1758;9752149;Phasianus colchicus Linnaeus, 1758;1212051;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Phasianidae;9331;Phasianus;2473738;Phasianus colchicus;9752149;LC
10684661;Euphonia godmani Brewster, 1889;10684661;Euphonia godmani Brewster, 1889;8664;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Euphonia;2487948;Euphonia godmani;10684661;NE
10940220;Colluricincla fortis (Gadow, 1883);6092419;Colluricincla megarhyncha fortis (Gadow, 1883);704;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pachycephalidae;3241790;Colluricincla;2482352;Colluricincla megarhyncha;2482354;NE
11063548;Larvivora tanensis (Kuroda & Nm, 1923);9051549;Erithacus akahige tanensis Kuroda, 1923;253;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Erithacus;2492460;Erithacus akahige;2492461;VU
2475816;Todiramphus godeffroyi (Finsch, 1877);2475816;Todiramphus godeffroyi (Finsch, 1877);18;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Coraciiformes;1447;Alcedinidae;2984;Todiramphus;2475686;Todiramphus godeffroyi;2475816;CR
2476897;Urochroa bougueri (Bourcier, 1851);2476897;Urochroa bougueri (Bourcier, 1851);9083;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Urochroa;2476896;Urochroa bougueri;2476897;LC
2477206;Aerodramus mearnsi (Oberholser, 1912);2477206;Aerodramus mearnsi (Oberholser, 1912);1418;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Apodidae;2993;Aerodramus;2477184;Aerodramus mearnsi;2477206;LC
2477220;Aerodramus salangana (Streubel, 1848);2477220;Aerodramus salangana (Streubel, 1848);1043;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Apodidae;2993;Aerodramus;2477184;Aerodramus salangana;2477220;LC
2478987;Caloramphus fuliginosus (Temminck, 1830);2478987;Caloramphus fuliginosus (Temminck, 1830);3335;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Megalaimidae;3242200;Caloramphus;2478986;Caloramphus fuliginosus;2478987;LC
2479704;Trichoglossus chlorolepidotus (Kuhl, 1820);2479704;Trichoglossus chlorolepidotus (Kuhl, 1820);100916;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Trichoglossus;2479670;Trichoglossus chlorolepidotus;2479704;LC
2479838;Pyrrhura pfrimeri Ribeiro, 1920;2479838;Pyrrhura pfrimeri Ribeiro, 1920;124;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Pyrrhura;2479799;Pyrrhura pfrimeri;2479838;EN
2481907;Vultur gryphus Linnaeus, 1758;2481907;Vultur gryphus Linnaeus, 1758;49373;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Cathartidae;3242141;Vultur;2481906;Vultur gryphus;2481907;VU
2482459;Calocitta colliei (Vigors, 1829);2482459;Calocitta colliei (Vigors, 1829);20120;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Corvidae;5235;Calocitta;2482457;Calocitta colliei;2482459;LC
2482866;Myiornis auricularis (Vieillot, 1818);2482866;Myiornis auricularis (Vieillot, 1818);17113;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Myiornis;2482865;Myiornis auricularis;2482866;LC
2484720;Dicaeum bicolor (Bourns & Worcester, 1894);2484720;Dicaeum bicolor (Bourns & Worcester, 1894);1653;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Dicaeidae;4287160;Dicaeum;2484686;Dicaeum bicolor;2484720;LC
2486132;Pycnonotus leucotis (Gould, 1836);2486132;Pycnonotus leucotis (Gould, 1836);99111;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pycnonotidae;5277;Pycnonotus;2486114;Pycnonotus leucotis;2486132;LC
2486197;Alophoixus flaveolus (Gould, 1836);2486197;Alophoixus flaveolus (Gould, 1836);9373;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pycnonotidae;5277;Alophoixus;2486191;Alophoixus flaveolus;2486197;LC
2486970;Melidectes torquatus P.L.Sclater, 1874;2486970;Melidectes torquatus P.L.Sclater, 1874;1129;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Melidectes;2486953;Melidectes torquatus;2486970;LC
2487011;Phylidonyris pyrrhopterus (Latham, 1801);2487011;Phylidonyris pyrrhopterus (Latham, 1801);27614;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Phylidonyris;2487005;Phylidonyris pyrrhopterus;2487011;LC
2487495;Malurus lamberti Vigors & Horsfield, 1827;2487495;Malurus lamberti Vigors & Horsfield, 1827;60890;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Maluridae;5251;Malurus;2487494;Malurus lamberti;2487495;LC
2489035;Aplonis minor (Bonaparte, 1850);2489035;Aplonis minor (Bonaparte, 1850);2820;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Sturnidae;9350;Aplonis;2489019;Aplonis minor;2489035;LC
2490009;Hypocnemoides maculicauda (Pelzeln, 1868);2490009;Hypocnemoides maculicauda (Pelzeln, 1868);5476;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Hypocnemoides;2490008;Hypocnemoides maculicauda;2490009;LC
2490249;Anthus bogotensis P.L.Sclater, 1855;2490249;Anthus bogotensis P.L.Sclater, 1855;4370;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Motacillidae;5257;Anthus;2490241;Anthus bogotensis;2490249;LC
2490704;Heteromirafra archeri S.Clarke, 1920;2490704;Heteromirafra archeri S.Clarke, 1920;204;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Alaudidae;7211;Heteromirafra;2490702;Heteromirafra archeri;2490704;CR
2492517;Saxicola insignis J.E.Gray & G.R.Gray, 1847;2492517;Saxicola insignis J.E.Gray & G.R.Gray, 1847;303;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Saxicola;2492516;Saxicola insignis;2492517;VU
2492853;Lanius excubitoroides Prevost & Des Murs, 1847;2492853;Lanius excubitoroides Prevost & Des Murs, 1847;16203;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Laniidae;9315;Lanius;2483315;Lanius excubitoroides;2492853;LC
2493237;Abroscopus schisticeps (J.E.Gray & G.R.Gray, 1847);2493237;Abroscopus schisticeps (J.E.Gray & G.R.Gray, 1847);8194;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cettiidae;6100900;Abroscopus;2493236;Abroscopus schisticeps;2493237;LC
2494402;Mycerobas carnipes (Hodgson, 1836);2494402;Mycerobas carnipes (Hodgson, 1836);3386;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Mycerobas;2494401;Mycerobas carnipes;2494402;LC
2495063;Cinclosoma punctatum (Shaw, 1795);2495063;Cinclosoma punctatum (Shaw, 1795);4177;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Psophodidae;6101033;Cinclosoma;2495060;Cinclosoma punctatum;2495063;LC
2495376;Zenaida galapagoensis Gould, 1841;2495376;Zenaida galapagoensis Gould, 1841;9004;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Zenaida;2495346;Zenaida galapagoensis;2495376;NT
5227749;Lophophorus sclateri Jerdon, 1870;5227749;Lophophorus sclateri Jerdon, 1870;137;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Phasianidae;9331;Lophophorus;2473469;Lophophorus sclateri;5227749;VU
5228229;Balearica regulorum (E.T.Bennett, 1834);5228229;Balearica regulorum (E.T.Bennett, 1834);23397;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Gruiformes;1493;Gruidae;9313;Balearica;2474928;Balearica regulorum;5228229;EN
5229745;Contopus cinereus (Spix, 1825);5229745;Contopus cinereus (Spix, 1825);6670;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Contopus;2483729;Contopus cinereus;5229745;LC
5231768;Prunella immaculata (Hodgson, 1845);5231768;Prunella immaculata (Hodgson, 1845);2143;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Prunellidae;5273;Prunella;2495070;Prunella immaculata;5231768;LC
6100747;Surniculus musschenbroeki A.B.Meyer, 1878;6100747;Surniculus musschenbroeki A.B.Meyer, 1878;173;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Cuculiformes;1492;Cuculidae;9309;Surniculus;2496505;Surniculus musschenbroeki;6100747;LC
6100953;Laniarius nigerrimus (Reichenow, 1879);6100953;Laniarius nigerrimus (Reichenow, 1879);15;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Malaconotidae;5250;Laniarius;2484859;Laniarius nigerrimus;6100953;LC
6101165;Eriocnemis aline (Bourcier, 1843);6101165;Eriocnemis aline (Bourcier, 1843);2115;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Eriocnemis;2476643;Eriocnemis aline;6101165;LC
7340508;Turdoides squamulata (Shelley, 1884);7340508;Turdoides squamulata (Shelley, 1884);626;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Leiothrichidae;6101112;Turdoides;2493296;Turdoides squamulata;7340508;LC
7385758;Psilopogon eximius (Sharpe, 1892);7385758;Psilopogon eximius (Sharpe, 1892);1072;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Megalaimidae;3242200;Psilopogon;2478743;Psilopogon eximius;7385758;LC
7788295;Haematopus ostralegus Linnaeus, 1758;7788295;Haematopus ostralegus Linnaeus, 1758;410498;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Haematopodidae;4287243;Haematopus;2480260;Haematopus ostralegus;7788295;NT
7859152;Thlypopsis pyrrhocoma K.J.Burns, Unitt & N.A.Mason, 2016;7859152;Thlypopsis pyrrhocoma K.J.Burns, Unitt & N.A.Mason, 2016;4761;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Thlypopsis;2488683;Thlypopsis pyrrhocoma;7859152;LC
8846546;Sittiparus olivaceus Kuroda & Nm, 1923;8931455;Poecile varius olivaceus (Kuroda, 1923);48;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Paridae;9327;Poecile;2487782;Poecile varius;6101068;LC
8874605;Cantorchilus zeledoni (Ridgway, 1878);6541232;Cantorchilus modestus zeledoni (Ridgway, 1878);5987;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Troglodytidae;9355;Cantorchilus;7341033;Cantorchilus modestus;7341074;LC
8991051;Alopecoenas xanthonurus (Temminck, 1823);10783350;Pampusana xanthonura (Temminck, 1823);1347;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Pampusana;4852466;Pampusana xanthonura;10783350;NT
10981326;Motacilla bocagii (Sharpe, 1892);2493386;Amaurocichla bocagii Sharpe, 1892;92;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Motacillidae;5257;Amaurocichla;2493385;Amaurocichla bocagii;2493386;NE
2478580;Campephilus guatemalensis (Hartlaub, 1844);2478580;Campephilus guatemalensis (Hartlaub, 1844);84243;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Campephilus;2478560;Campephilus guatemalensis;2478580;LC
2478611;Melichneutes robustus (Bates, 1909);2478611;Melichneutes robustus (Bates, 1909);242;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Indicatoridae;9699;Melichneutes;2478610;Melichneutes robustus;2478611;LC
2481842;Microparra capensis (A.Smith, 1839);2481842;Microparra capensis (A.Smith, 1839);2821;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Jacanidae;9314;Microparra;2481841;Microparra capensis;2481842;LC
2482657;Conopias trivirgatus (Wied-Neuwied, 1831);2482657;Conopias trivirgatus (Wied-Neuwied, 1831);3834;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Conopias;2482656;Conopias trivirgatus;2482657;LC
2482908;Tolmomyias poliocephalus (Taczanowski, 1884);2482908;Tolmomyias poliocephalus (Taczanowski, 1884);15478;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Tolmomyias;2482872;Tolmomyias poliocephalus;2482908;LC
2483954;Zimmerius bolivianus (Orbigny, 1840);2483954;Zimmerius bolivianus (Orbigny, 1840);1806;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Zimmerius;2483931;Zimmerius bolivianus;2483954;LC
2485628;Sittasomus griseicapillus (Vieillot, 1818);2485628;Sittasomus griseicapillus (Vieillot, 1818);143264;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Sittasomus;2485627;Sittasomus griseicapillus;2485628;LC
2487266;Myzomela cineracea P.L.Sclater, 1879;2487266;Myzomela cineracea P.L.Sclater, 1879;284;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Myzomela;2487237;Myzomela cineracea;2487266;LC
2488330;Bangsia melanochlamys (Hellmayr, 1910);2488330;Bangsia melanochlamys (Hellmayr, 1910);5397;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Bangsia;2488329;Bangsia melanochlamys;2488330;VU
2489041;Aplonis insularis Mayr, 1931;2489041;Aplonis insularis Mayr, 1931;74;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Sturnidae;9350;Aplonis;2489019;Aplonis insularis;2489041;LC
2490226;Clytoctantes atrogularis S.Lanyon, Stotz & Willard, 1991;2490226;Clytoctantes atrogularis S.Lanyon, Stotz & Willard, 1991;58;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Clytoctantes;2490225;Clytoctantes atrogularis;2490226;VU
2490989;Scytalopus micropterus (P.L.Sclater, 1858);2490989;Scytalopus micropterus (P.L.Sclater, 1858);4396;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Rhinocryptidae;5281;Scytalopus;2490976;Scytalopus micropterus;2490989;LC
2492725;Apalis flavida (Strickland, 1853);2492725;Apalis flavida (Strickland, 1853);27084;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cisticolidae;9293;Apalis;2492701;Apalis flavida;2492725;LC
2493973;Dicrurus atripennis Swainson, 1837;2493973;Dicrurus atripennis Swainson, 1837;1946;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Dicruridae;9310;Dicrurus;2493960;Dicrurus atripennis;2493973;LC
2494053;Ploceus nigricollis (Vieillot, 1805);2494053;Ploceus nigricollis (Vieillot, 1805);7050;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Ploceidae;9336;Ploceus;2494008;Ploceus nigricollis;2494053;LC
2494057;Ploceus vitellinus (Lichtenstein, 1823);2494057;Ploceus vitellinus (Lichtenstein, 1823);8397;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Ploceidae;9336;Ploceus;2494008;Ploceus vitellinus;2494057;LC
4847291;Thalassarche salvini (Rothschild, 1893);4847291;Thalassarche salvini (Rothschild, 1893);13816;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Procellariiformes;7192755;Diomedeidae;5238;Thalassarche;2481398;Thalassarche salvini;4847291;VU
5228699;Apus berliozi Ripley, 1966;5228699;Apus berliozi Ripley, 1966;396;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Apodidae;2993;Apus;2235048;Apus berliozi;5228699;LC
5228941;Celeus flavescens (J.F.Gmelin, 1788);5228941;Celeus flavescens (J.F.Gmelin, 1788);30098;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Celeus;2478432;Celeus flavescens;5228941;LC
5230478;Melithreptus gularis (Gould, 1837);5230478;Melithreptus gularis (Gould, 1837);13752;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Melithreptus;2487165;Melithreptus gularis;5230478;LC
